"Date","Price","Open","High","Low","Vol.","Change %"
"09/11/2012","674.40","670.50","675.30","668.80","0.03K","0.32%"
"09/10/2012","672.25","654.55","672.40","654.55","0.02K","2.79%"
"09/07/2012","654.00","644.50","656.40","644.50","0.02K","1.08%"
"09/06/2012","647.00","642.55","650.30","642.55","0.05K","0.13%"
"09/05/2012","646.15","635.50","642.50","634.50","0.01K","0.92%"
"09/04/2012","640.25","626.80","639.25","626.80","0.30K","0.95%"
"09/03/2012","634.20","630.00","637.70","629.00","","1.00%"
"08/31/2012","627.95","617.05","629.00","617.00","0.52K","2.12%"
"08/30/2012","614.90","630.95","635.00","612.00","1.73K","-2.41%"
"08/29/2012","630.10","635.70","639.40","630.10","","-0.91%"
"08/28/2012","635.90","653.20","653.20","635.20","","-2.63%"
"08/27/2012","653.10","656.50","657.50","646.50","","0.09%"
"08/24/2012","652.50","652.20","656.30","634.90","","0.08%"
"08/23/2012","652.00","631.80","657.30","628.90","","3.18%"
"08/22/2012","631.90","625.00","634.40","621.90","","1.09%"
"08/21/2012","625.10","605.30","626.20","600.10","","3.02%"
"08/20/2012","606.80","606.30","608.30","597.10","","-0.07%"
"08/17/2012","607.20","582.80","607.90","582.70","","4.24%"
"08/16/2012","582.50","575.50","587.80","574.80","","1.20%"
"08/15/2012","575.60","579.40","580.80","573.20","","-0.64%"
"08/14/2012","579.30","575.20","581.00","573.50","","0.78%"
"08/13/2012","574.80","581.50","583.00","572.50","","-1.25%"
"08/10/2012","582.10","586.10","587.20","575.50","","-0.70%"
"08/09/2012","586.20","586.90","590.40","583.90","","-0.10%"
"08/08/2012","586.80","585.70","588.20","581.50","","0.17%"
"08/07/2012","585.80","578.80","588.80","578.60","","1.17%"
"08/06/2012","579.00","577.40","582.40","573.70","","-0.10%"
"08/03/2012","579.60","568.80","583.20","567.80","","1.93%"
"08/02/2012","568.60","583.10","589.20","564.20","","-2.54%"
"08/01/2012","583.40","587.90","592.20","578.90","","-0.78%"
