date,year,gold,silver,platinum,coal_monthly,n_gas,oil,euro,gb_pound,dowjones_industrial,dowjones_transport,nasdaq,snp,southern_copper,rio_tinto,royal_gold,newmont,agnico_mines
2010-07-08,2010,1197.45,18.07,24.3,102.86,4.4,75.44,1.27,1.52,10138.99,4118.05,1798.31,1070.25,29.5,47.28,45.13,60.34,57.01
2010-07-09,2010,1210.6,18.11,24.5,102.86,4.4,76.09,1.26,1.51,10198.03,4160.9,1814.79,1077.96,30.29,48.29,45.66,61.93,57.91
2010-07-12,2010,1195.9,17.91,24.55,102.86,4.39,74.95,1.26,1.5,10216.27,4164.09,1821.03,1078.75,29.09,46.89,44.85,61.58,57.68
2010-07-13,2010,1210.55,18.23,25.1,102.86,4.35,77.15,1.27,1.52,10363.02,4247.0,1845.03,1095.34,30.21,47.55,44.72,61.68,57.55
2010-07-14,2010,1207.3,18.27,24.64,102.86,4.31,77.04,1.27,1.53,10366.72,4277.42,1853.41,1095.17,30.07,47.58,44.4,61.72,58.16
2010-07-15,2010,1207.75,18.34,24.8,102.86,4.59,76.62,1.29,1.55,10359.31,4256.16,1856.24,1096.48,29.79,47.12,44.55,60.7,58.29
2010-07-16,2010,1192.1,17.88,24.12,102.86,4.52,76.01,1.29,1.53,10097.9,4119.0,1803.48,1064.88,28.93,45.76,43.82,58.9,56.0
2010-07-19,2010,1183.35,17.61,24.05,102.86,4.51,76.54,1.29,1.52,10154.43,4131.27,1819.28,1071.25,29.27,46.54,43.14,58.02,55.26
2010-07-20,2010,1191.25,17.68,24.56,102.86,4.59,77.44,1.29,1.53,10229.96,4202.7,1840.67,1083.48,30.61,49.14,43.88,58.99,56.81
2010-07-21,2010,1185.55,17.66,24.78,102.86,4.51,76.56,1.28,1.52,10120.53,4143.1,1817.3,1069.59,31.08,48.54,43.47,58.17,56.21
2010-07-22,2010,1193.7,18.08,26.6,102.86,4.64,79.3,1.29,1.53,10322.3,4303.25,1863.1,1093.67,32.05,50.61,43.93,59.01,57.72
2010-07-23,2010,1188.28,18.11,27.14,102.86,4.58,78.98,1.29,1.54,10424.62,4369.71,1875.38,1102.66,32.26,51.95,44.08,59.05,57.28
2010-07-26,2010,1181.38,18.18,27.96,102.86,4.61,78.98,1.3,1.55,10525.43,4482.09,1890.4,1115.01,32.14,51.97,43.77,58.1,56.43
2010-07-27,2010,1161.55,17.67,27.6,102.86,4.68,77.5,1.3,1.56,10537.69,4423.5,1888.81,1113.84,31.22,52.39,42.82,55.78,54.75
2010-07-28,2010,1162.6,17.51,26.41,102.86,4.77,76.99,1.3,1.56,10497.88,4420.32,1872.62,1106.13,31.48,52.39,43.12,55.4,55.1
2010-07-29,2010,1167.22,17.61,26.56,102.86,4.83,78.36,1.31,1.56,10467.16,4415.02,1860.3,1101.53,31.19,52.38,43.49,55.72,55.04
2010-07-30,2010,1180.3,17.98,26.84,102.86,4.92,78.95,1.3,1.57,10465.94,4422.94,1864.0,1101.6,31.41,51.92,44.13,55.9,55.75
2010-08-02,2010,1180.95,18.34,27.51,102.86,4.7,81.34,1.32,1.59,10674.38,4504.3,1898.99,1125.86,32.39,54.65,44.22,55.6,55.27
2010-08-03,2010,1184.95,18.36,27.2,102.86,4.64,82.55,1.32,1.59,10636.38,4443.48,1891.81,1120.46,31.77,54.6,44.97,55.47,56.13
2010-08-04,2010,1195.1,18.29,27.9,102.86,4.74,82.47,1.32,1.59,10680.43,4507.2,1909.2,1127.24,31.72,54.72,45.65,56.25,58.57
2010-08-05,2010,1194.15,18.34,27.9,102.86,4.6,82.01,1.32,1.59,10674.98,4491.63,1904.95,1125.81,31.18,54.85,45.84,56.71,58.68
2010-08-06,2010,1204.55,18.47,27.1,102.86,4.47,80.7,1.33,1.59,10653.56,4457.26,1902.88,1121.64,30.68,55.19,46.76,57.04,59.69
2010-08-09,2010,1200.45,18.34,27.4,102.86,4.31,81.48,1.32,1.59,10698.75,4516.35,1915.17,1127.79,31.02,55.12,46.34,57.24,60.24
2010-08-10,2010,1202.9,18.29,26.6,102.86,4.3,80.25,1.32,1.59,10644.25,4452.13,1899.24,1121.06,30.43,53.91,46.51,57.4,60.86
2010-08-11,2010,1196.8,17.89,25.53,102.86,4.33,78.02,1.28,1.56,10378.83,4262.24,1845.38,1089.47,29.32,50.89,45.73,56.04,60.3
2010-08-12,2010,1212.13,18.06,25.65,102.86,4.3,75.74,1.28,1.56,10319.95,4236.96,1832.17,1083.61,29.59,50.63,46.4,57.75,61.89
2010-08-13,2010,1214.6,18.16,25.65,102.86,4.33,75.39,1.28,1.56,10303.15,4201.81,1818.8,1079.25,29.28,51.0,45.8,56.72,61.77
2010-08-16,2010,1223.93,18.38,25.2,102.86,4.23,75.24,1.28,1.57,10302.01,4205.32,1821.51,1079.38,29.64,51.85,46.77,57.71,62.43
2010-08-17,2010,1223.97,18.5,25.9,102.86,4.27,75.77,1.29,1.56,10405.85,4300.24,1845.37,1092.54,30.28,52.86,46.92,58.38,61.99
2010-08-18,2010,1228.78,18.36,25.95,102.86,4.24,75.42,1.29,1.56,10415.54,4320.05,1850.8,1094.16,30.05,52.71,47.88,59.49,63.1
2010-08-19,2010,1231.35,18.3,24.99,102.86,4.17,74.43,1.28,1.56,10271.21,4216.82,1823.0,1075.63,29.45,51.53,48.73,58.44,63.16
2010-08-20,2010,1227.05,18.02,24.42,102.86,4.12,73.46,1.27,1.55,10213.62,4209.28,1825.75,1071.69,29.4,51.05,48.89,58.02,63.18
2010-08-23,2010,1224.5,18.0,24.85,102.86,4.07,73.1,1.27,1.55,10174.41,4160.79,1808.31,1067.36,29.1,50.84,48.04,57.58,62.5
2010-08-24,2010,1228.4,18.34,24.31,102.86,4.04,71.63,1.26,1.54,10040.45,4082.51,1775.27,1051.87,28.04,47.93,47.53,57.12,62.39
2010-08-25,2010,1239.05,18.91,23.69,102.86,3.87,72.52,1.27,1.55,10060.06,4091.82,1790.88,1055.33,28.35,48.6,49.0,58.74,63.63
2010-08-26,2010,1235.13,18.93,23.8,102.86,3.82,73.36,1.27,1.55,9985.81,4093.5,1769.02,1047.22,28.48,48.68,49.06,59.44,64.01
2010-08-27,2010,1237.15,19.08,23.67,102.86,3.65,75.17,1.28,1.55,10150.65,4184.9,1791.64,1064.59,30.09,50.41,49.79,59.95,65.1
2010-08-30,2010,1235.55,19.03,23.87,102.86,3.81,74.7,1.27,1.55,10009.73,4111.13,1772.07,1048.92,29.91,49.28,48.78,59.92,64.86
2010-08-31,2010,1246.7,19.36,23.4,102.86,3.82,71.92,1.27,1.54,10014.72,4122.63,1767.43,1049.33,30.23,50.43,49.07,61.32,64.97
2010-09-01,2010,1243.6,19.36,24.5,100.12,3.76,73.91,1.28,1.55,10269.47,4283.41,1820.05,1080.29,31.64,54.11,48.87,60.32,64.46
2010-09-02,2010,1250.35,19.63,25.23,100.12,3.75,75.02,1.28,1.54,10320.1,4342.03,1840.58,1090.1,31.8,54.02,49.01,61.53,65.06
2010-09-03,2010,1245.9,19.81,25.1,100.12,3.94,74.6,1.29,1.54,10447.93,4387.4,1870.31,1104.51,32.19,54.89,49.01,60.87,65.31
2010-09-06,2010,1248.95,19.95,24.55,100.12,3.895,74.345,1.29,1.54,10394.310000000001,4364.41,1863.405,1098.175,32.06,53.96,49.275,61.47,65.565
2010-09-07,2010,1253.95,19.79,24.0,100.12,3.85,74.09,1.27,1.54,10340.69,4341.42,1856.5,1091.84,31.93,53.03,49.54,62.07,65.82
2010-09-08,2010,1254.1,19.91,24.22,100.12,3.81,74.67,1.27,1.55,10387.01,4400.4,1880.0,1098.87,31.88,53.5,49.22,61.57,65.38
2010-09-09,2010,1243.2,19.7,24.22,100.12,3.77,74.25,1.27,1.54,10415.24,4388.07,1886.14,1104.18,31.96,54.29,48.34,60.22,64.51
2010-09-10,2010,1245.65,19.89,24.48,100.12,3.88,76.45,1.27,1.54,10462.77,4401.18,1892.34,1109.55,32.31,54.22,48.27,60.68,64.72
2010-09-13,2010,1244.65,20.05,25.6,100.12,3.94,77.19,1.29,1.54,10544.13,4447.44,1921.67,1121.9,33.06,55.79,48.6,60.42,64.78
2010-09-14,2010,1268.65,20.45,25.85,100.12,3.97,76.8,1.3,1.55,10526.49,4450.73,1928.59,1121.1,33.02,56.01,50.46,62.85,67.13
2010-09-15,2010,1267.95,20.56,25.35,100.12,4.0,76.02,1.3,1.56,10572.73,4474.17,1939.6,1125.07,32.83,56.02,49.94,62.9,67.22
2010-09-16,2010,1275.05,20.75,25.4,100.12,4.06,74.57,1.31,1.56,10594.83,4429.08,1948.11,1124.66,33.0,55.83,50.89,63.18,67.91
2010-09-17,2010,1273.95,20.73,25.55,100.12,4.02,73.66,1.3,1.56,10607.85,4433.66,1955.83,1125.59,33.14,55.74,50.41,63.01,67.68
2010-09-20,2010,1278.25,20.73,25.98,100.12,3.82,74.86,1.31,1.56,10753.62,4475.12,1989.43,1142.71,33.59,56.34,50.4,63.27,68.43
2010-09-21,2010,1286.55,20.92,25.75,100.12,3.92,73.52,1.33,1.56,10761.03,4511.27,1989.11,1139.78,33.45,56.22,50.43,64.13,68.51
2010-09-22,2010,1291.25,21.11,25.9,100.12,3.97,74.71,1.34,1.57,10739.31,4467.64,1982.76,1134.28,33.85,57.15,50.69,64.94,69.39
2010-09-23,2010,1292.45,21.11,25.41,100.12,4.02,75.18,1.33,1.57,10662.42,4382.93,1982.15,1124.83,34.18,56.81,49.86,63.85,69.62
2010-09-24,2010,1296.2,21.43,25.85,100.12,3.88,76.49,1.35,1.58,10860.26,4515.01,2023.84,1148.67,34.69,58.69,50.07,63.4,69.22
2010-09-27,2010,1294.75,21.43,25.6,100.12,3.8,76.52,1.35,1.58,10812.04,4508.71,2010.99,1142.16,35.03,58.48,49.33,62.65,69.12
2010-09-28,2010,1308.95,21.73,25.65,100.12,3.84,76.18,1.36,1.58,10858.14,4531.19,2012.43,1147.7,35.17,59.6,50.76,64.23,70.85
2010-09-29,2010,1309.85,21.9,25.6,100.12,3.96,77.86,1.36,1.58,10835.28,4543.97,2009.08,1144.73,35.09,59.28,50.1,63.9,70.61
2010-09-30,2010,1308.45,21.73,25.93,100.12,3.87,79.97,1.36,1.57,10788.05,4522.32,1998.04,1141.2,35.12,58.73,49.84,62.81,71.03
2010-10-01,2010,1318.7,22.08,26.02,103.21,3.8,81.58,1.38,1.58,10829.68,4509.08,1996.6,1146.24,35.88,59.83,50.38,63.68,71.27
2010-10-04,2010,1315.0,21.86,26.45,103.21,3.73,81.47,1.37,1.58,10751.27,4453.92,1975.33,1137.03,35.42,58.59,49.84,62.74,70.33
2010-10-05,2010,1340.5,22.84,26.83,103.21,3.74,82.82,1.38,1.59,10944.72,4576.47,2024.63,1160.75,37.0,60.71,50.57,63.67,72.94
2010-10-06,2010,1349.15,23.16,27.78,103.21,3.86,83.23,1.39,1.59,10967.65,4583.57,2006.52,1159.97,38.55,62.35,51.36,64.72,74.15
2010-10-07,2010,1333.5,22.5,27.65,103.21,3.62,81.67,1.39,1.59,10948.58,4576.64,2011.63,1158.06,38.3,61.58,49.5,63.03,71.4
2010-10-08,2010,1342.8,23.2,28.15,103.21,3.65,82.66,1.39,1.6,11006.48,4628.39,2027.03,1165.15,38.75,62.78,49.84,62.89,72.58
2010-10-11,2010,1353.65,23.27,28.4,103.21,3.6,82.21,1.39,1.59,11010.34,4630.74,2026.98,1165.32,38.74,62.17,49.94,62.54,72.66
2010-10-12,2010,1349.85,23.29,27.65,103.21,3.63,81.67,1.39,1.58,11020.4,4611.4,2041.55,1169.77,38.81,61.44,49.91,62.0,72.17
2010-10-13,2010,1371.9,24.0,28.35,103.21,3.7,83.01,1.4,1.59,11096.08,4731.44,2057.25,1178.1,40.3,64.06,50.5,63.18,74.17
2010-10-14,2010,1381.0,24.62,28.64,103.21,3.66,82.69,1.41,1.6,11094.57,4705.17,2054.51,1173.81,41.33,65.89,50.31,62.54,73.21
2010-10-15,2010,1368.35,24.3,28.7,103.21,3.54,81.25,1.4,1.6,11062.78,4694.78,2097.73,1176.19,42.01,66.41,49.76,61.88,72.58
2010-10-18,2010,1369.2,24.34,28.6,103.21,3.43,83.08,1.39,1.59,11143.69,4713.0,2104.15,1184.71,42.17,65.44,50.09,62.49,72.39
2010-10-19,2010,1335.15,23.34,27.45,103.21,3.51,79.49,1.37,1.57,10978.62,4647.28,2069.73,1165.9,40.81,62.06,48.22,59.93,68.3
2010-10-20,2010,1345.35,23.91,27.6,103.21,3.54,81.77,1.4,1.58,11107.97,4749.38,2085.75,1178.17,42.69,64.36,48.51,60.48,69.9
2010-10-21,2010,1325.15,23.14,27.27,103.21,3.37,80.56,1.39,1.57,11146.57,4735.57,2090.1,1180.26,42.04,64.47,47.43,59.22,69.44
2010-10-22,2010,1328.25,23.26,27.73,103.21,3.33,81.69,1.4,1.57,11132.56,4754.97,2104.21,1183.08,41.67,64.36,47.69,59.37,70.31
2010-10-25,2010,1340.05,23.61,28.3,103.21,3.32,82.52,1.4,1.57,11164.05,4774.86,2113.55,1185.62,42.47,66.07,48.31,59.37,71.38
2010-10-26,2010,1340.25,23.82,27.75,103.21,3.35,82.55,1.39,1.58,11169.46,4779.72,2119.05,1185.64,42.87,66.11,48.75,59.46,71.67
2010-10-27,2010,1325.15,23.54,27.48,103.21,3.29,81.94,1.38,1.58,11126.28,4737.19,2125.88,1182.45,42.3,64.72,48.23,58.4,70.96
2010-10-28,2010,1344.15,24.0,27.57,103.21,3.89,82.18,1.39,1.59,11113.95,4734.18,2129.73,1183.78,43.08,65.21,49.0,59.81,75.44
2010-10-29,2010,1359.05,24.73,28.4,103.21,4.04,81.43,1.4,1.6,11118.49,4754.29,2124.45,1183.26,42.8,65.12,49.51,60.86,77.59
2010-11-01,2010,1352.25,24.61,28.55,112.58,3.83,82.95,1.39,1.6,11124.62,4756.92,2128.42,1184.38,42.93,65.24,49.36,61.23,77.18
2010-11-02,2010,1356.75,24.89,29.05,112.58,3.87,83.9,1.4,1.6,11188.72,4818.62,2151.72,1193.57,42.83,66.63,50.07,59.89,77.17
2010-11-03,2010,1348.8,24.82,28.29,112.58,3.84,84.69,1.41,1.61,11215.13,4861.81,2158.36,1197.96,42.55,66.78,50.33,59.11,76.7
2010-11-04,2010,1391.4,26.3,30.1,112.58,3.86,86.49,1.42,1.63,11434.84,4923.79,2187.8,1221.06,45.13,70.52,51.51,61.52,80.3
2010-11-05,2010,1393.3,26.7,30.5,112.58,3.94,86.85,1.4,1.62,11444.08,4923.4,2186.71,1225.85,46.63,70.8,51.66,61.62,79.94
2010-11-08,2010,1409.5,27.7,30.51,112.58,4.09,87.06,1.39,1.61,11406.84,4924.46,2188.94,1223.25,46.49,70.62,53.4,62.63,82.51
2010-11-09,2010,1393.05,26.91,30.52,112.58,4.21,86.72,1.38,1.6,11346.75,4836.78,2176.88,1213.4,45.15,70.51,51.2,60.51,80.15
2010-11-10,2010,1403.2,27.12,31.39,112.58,4.05,87.81,1.38,1.61,11357.04,4851.25,2187.74,1218.71,45.5,70.78,52.14,62.31,81.2
2010-11-11,2010,1408.65,27.66,30.75,112.58,3.93,87.81,1.37,1.61,11283.1,4856.84,2173.11,1213.54,46.73,71.48,52.62,63.02,81.42
2010-11-12,2010,1368.25,26.05,30.18,112.58,3.8,84.88,1.37,1.61,11192.58,4806.83,2137.95,1199.21,44.13,69.49,51.89,61.55,79.82
2010-11-15,2010,1360.3,25.52,30.85,112.58,3.84,84.86,1.36,1.61,11201.97,4820.46,2131.48,1197.75,43.7,69.23,50.84,60.66,78.64
2010-11-16,2010,1339.35,25.39,29.91,112.58,3.82,82.34,1.35,1.59,11023.5,4749.99,2093.63,1178.34,42.43,66.3,50.12,59.39,77.19
2010-11-17,2010,1335.65,25.64,30.15,112.58,4.03,80.44,1.35,1.59,11007.88,4759.66,2100.0,1178.59,42.53,65.76,49.66,59.59,77.47
2010-11-18,2010,1353.75,26.96,30.65,112.58,4.01,81.85,1.36,1.6,11181.23,4839.96,2134.77,1196.69,44.34,68.71,50.35,60.35,77.08
2010-11-19,2010,1353.2,27.29,30.6,112.58,4.16,81.51,1.37,1.6,11203.55,4873.44,2135.27,1199.73,44.67,68.01,50.67,60.34,78.18
2010-11-22,2010,1366.15,27.86,30.0,112.58,4.27,81.74,1.36,1.6,11178.58,4857.79,2150.86,1197.84,44.29,67.75,51.5,60.94,78.72
2010-11-23,2010,1376.15,27.5,29.3,112.58,4.26,81.25,1.34,1.58,11036.37,4779.0,2116.61,1180.73,41.94,65.02,51.46,60.59,78.42
2010-11-24,2010,1372.4,27.54,29.77,112.58,4.27,83.86,1.33,1.58,11187.28,4911.38,2160.52,1198.35,43.54,66.45,51.25,59.94,79.24
2010-11-25,2010,1374.65,27.52,29.46,112.58,4.335,83.81,1.34,1.58,11139.575,4895.3150000000005,2157.215,1193.875,43.105000000000004,65.98,51.25,59.239999999999995,78.37
2010-11-26,2010,1363.05,26.66,29.15,112.58,4.4,83.76,1.32,1.56,11091.87,4879.25,2153.91,1189.4,42.67,65.51,51.25,58.54,77.5
2010-11-29,2010,1366.45,27.14,28.95,112.58,4.21,85.73,1.31,1.56,11052.49,4896.24,2144.56,1187.76,42.51,64.45,50.78,58.09,78.38
2010-11-30,2010,1386.8,28.07,28.55,112.58,4.18,84.11,1.3,1.56,11006.02,4855.78,2117.33,1180.55,41.93,64.13,51.52,58.83,80.71
2010-12-01,2010,1386.8,28.4,30.0,123.79,4.27,86.75,1.31,1.56,11255.78,4971.57,2162.83,1206.07,43.14,66.53,52.11,59.65,82.06
2010-12-02,2010,1385.65,28.55,31.7,123.79,4.34,88.0,1.32,1.56,11362.41,5037.57,2185.3,1221.53,43.78,68.94,51.78,60.51,82.98
2010-12-03,2010,1413.45,29.38,32.78,123.79,4.35,89.19,1.34,1.58,11382.09,5068.81,2191.17,1224.71,44.46,70.08,52.7,62.36,85.03
2010-12-06,2010,1423.45,30.07,32.2,123.79,4.49,89.38,1.33,1.57,11362.19,5050.92,2189.81,1223.12,45.34,70.31,53.62,63.45,87.13
2010-12-07,2010,1400.9,28.61,31.79,123.79,4.39,88.69,1.33,1.58,11359.16,5059.98,2189.35,1223.75,46.55,71.02,52.37,62.52,84.83
2010-12-08,2010,1381.3,28.34,32.24,123.79,4.61,88.28,1.33,1.58,11372.48,5039.97,2200.6,1228.28,45.73,69.63,52.57,60.83,83.56
2010-12-09,2010,1387.15,28.72,31.9,123.79,4.43,88.37,1.32,1.58,11370.06,5083.67,2201.57,1233.0,45.72,69.73,53.03,60.26,83.32
2010-12-10,2010,1385.25,28.64,31.7,123.79,4.42,87.79,1.32,1.58,11410.32,5099.38,2215.34,1240.4,46.13,70.27,53.7,61.42,82.93
2010-12-13,2010,1394.45,29.5,32.52,123.79,4.42,88.61,1.34,1.59,11428.56,5054.75,2207.45,1240.46,47.32,71.2,54.08,61.87,82.68
2010-12-14,2010,1396.1,29.46,32.54,123.79,4.26,88.28,1.34,1.58,11476.54,5037.07,2212.59,1241.59,47.12,70.35,54.56,61.74,82.29
2010-12-15,2010,1379.4,28.76,32.64,123.79,4.22,88.62,1.32,1.55,11457.47,5019.8,2202.45,1235.23,46.8,68.93,53.44,60.57,80.37
2010-12-16,2010,1369.65,28.85,32.56,123.79,4.05,87.7,1.32,1.56,11499.25,5087.3,2218.02,1242.87,46.27,69.95,53.08,59.9,75.61
2010-12-17,2010,1374.9,29.11,32.87,123.79,4.07,88.02,1.32,1.55,11491.91,5051.32,2218.29,1243.91,46.56,69.5,53.72,59.4,75.66
2010-12-20,2010,1385.5,29.3,33.75,123.79,4.24,88.81,1.31,1.55,11478.13,5042.09,2223.04,1247.08,47.02,69.08,53.94,60.19,76.96
2010-12-21,2010,1385.3,29.32,34.5,123.79,4.06,89.82,1.31,1.55,11533.16,5095.13,2234.57,1254.6,48.16,70.72,54.01,60.04,76.37
2010-12-22,2010,1385.1,29.2,34.15,123.79,4.15,90.48,1.31,1.54,11559.49,5098.82,2235.91,1258.84,48.56,70.97,53.9,59.31,75.17
2010-12-23,2010,1378.25,29.22,34.72,123.79,4.08,91.51,1.31,1.54,11573.49,5078.92,2230.27,1256.77,48.66,70.39,53.84,60.08,75.61
2010-12-24,2010,1381.075,29.215,34.46,123.79,4.095000000000001,91.255,1.31,1.54,11564.26,5087.305,2230.065,1257.155,48.315,69.995,53.82,60.085,75.08
2010-12-27,2010,1383.9,29.21,34.2,123.79,4.11,91.0,1.32,1.54,11555.03,5095.69,2229.86,1257.54,47.97,69.6,53.8,60.09,74.55
2010-12-28,2010,1405.85,30.26,34.2,123.79,4.22,91.49,1.31,1.54,11575.54,5090.43,2227.42,1258.51,48.13,70.03,54.85,61.55,76.51
2010-12-29,2010,1411.65,30.5,34.84,123.79,4.29,91.12,1.32,1.55,11585.38,5104.46,2231.64,1259.78,48.76,70.82,54.76,61.19,76.81
2010-12-30,2010,1404.25,30.39,35.15,123.79,4.34,89.84,1.33,1.54,11569.71,5108.6,2225.72,1257.88,48.84,71.33,54.4,61.08,76.47
2010-12-31,2010,1420.55,30.86,35.39,123.79,4.4,91.38,1.34,1.56,11577.51,5106.75,2217.86,1257.64,48.74,71.66,54.63,61.43,76.7
2011-01-03,2011,1414.1,30.68,35.6,123.79,4.65,91.55,1.34,1.55,11670.75,5174.93,2254.23,1271.87,49.59,71.6,54.27,61.09,73.36
2011-01-04,2011,1380.8,29.75,35.05,123.79,4.67,89.38,1.33,1.56,11691.18,5139.0,2251.46,1270.2,48.95,71.08,52.25,59.08,71.97
2011-01-05,2011,1377.9,29.22,33.39,123.79,4.47,90.3,1.32,1.55,11722.89,5154.59,2270.4,1276.56,48.6,69.99,50.8,58.16,71.6
2011-01-06,2011,1370.7,29.03,32.75,123.79,4.43,88.38,1.3,1.55,11697.31,5143.97,2277.51,1273.85,47.63,68.67,50.1,56.94,69.76
2011-01-07,2011,1364.7,28.49,32.92,123.79,4.42,88.03,1.29,1.56,11674.76,5178.45,2276.7,1271.5,46.53,68.98,49.92,56.89,70.43
2011-01-10,2011,1373.9,29.05,33.16,123.79,4.4,89.25,1.29,1.56,11637.45,5208.18,2284.38,1269.75,45.5,68.86,50.43,57.75,71.66
2011-01-11,2011,1380.5,29.43,34.16,123.79,4.48,91.11,1.3,1.56,11671.88,5172.14,2288.73,1274.48,46.72,69.99,51.15,58.21,72.32
2011-01-12,2011,1387.7,29.62,34.6,123.79,4.53,91.86,1.31,1.58,11755.44,5212.6,2304.88,1285.96,47.26,71.84,51.32,57.79,72.49
2011-01-13,2011,1372.4,28.65,34.6,123.79,4.41,91.4,1.34,1.58,11731.9,5229.47,2305.53,1283.76,46.37,71.11,49.31,56.81,70.59
2011-01-14,2011,1360.9,28.42,33.84,123.79,4.48,91.54,1.34,1.59,11787.38,5228.3,2323.43,1293.24,46.45,71.05,47.73,55.72,69.27
2011-01-17,2011,1360.5,28.27,33.97,123.79,4.45,91.46000000000001,1.33,1.59,11812.654999999999,5224.975,2326.1099999999997,1294.13,46.980000000000004,71.38499999999999,47.745,56.14,69.66999999999999
2011-01-18,2011,1367.65,28.86,34.1,123.79,4.42,91.38,1.34,1.6,11837.93,5221.65,2328.79,1295.02,47.51,71.72,47.76,56.56,70.07
2011-01-19,2011,1370.47,28.8,32.75,123.79,4.56,90.86,1.35,1.6,11825.29,5129.33,2303.32,1281.92,46.72,70.22,47.55,55.46,69.9
2011-01-20,2011,1345.82,27.47,31.85,123.79,4.7,88.86,1.35,1.59,11822.8,5080.82,2286.08,1280.26,45.15,68.25,46.29,55.71,69.46
2011-01-21,2011,1342.1,27.49,30.9,123.79,4.74,89.11,1.36,1.6,11871.84,5045.62,2268.32,1283.35,44.19,68.2,45.71,55.84,68.38
2011-01-24,2011,1334.54,26.95,31.05,123.79,4.58,87.87,1.36,1.6,11980.52,5076.52,2300.39,1290.84,44.65,70.53,45.86,55.17,67.73
2011-01-25,2011,1332.23,26.86,29.99,123.79,4.47,86.19,1.37,1.58,11977.19,5050.59,2304.03,1291.18,43.85,68.57,46.64,55.88,67.44
2011-01-26,2011,1345.39,27.59,30.03,123.79,4.49,87.33,1.37,1.59,11985.44,5106.75,2314.19,1296.63,45.61,71.1,47.46,57.05,70.26
2011-01-27,2011,1314.43,26.91,29.45,123.79,4.32,85.64,1.37,1.59,11989.83,5135.31,2330.07,1299.54,44.67,70.7,46.18,55.37,67.75
2011-01-28,2011,1336.7,27.96,27.65,123.79,4.32,89.34,1.36,1.59,11823.7,4994.87,2270.51,1276.34,44.24,68.03,46.62,55.0,69.12
2011-01-31,2011,1333.0,28.05,28.46,123.79,4.42,92.19,1.37,1.6,11891.93,5025.11,2281.91,1286.12,44.82,69.48,46.4,55.07,68.44
2011-02-01,2011,1342.44,28.58,29.16,134.62,4.35,90.77,1.38,1.61,12040.16,5126.09,2324.95,1307.59,47.32,71.23,48.15,56.51,70.49
2011-02-02,2011,1335.05,28.32,29.31,134.62,4.43,90.86,1.38,1.62,12041.97,5026.67,2321.09,1304.03,46.73,73.2,47.52,55.65,69.83
2011-02-03,2011,1354.95,28.91,29.35,134.62,4.34,90.54,1.36,1.61,12062.26,5047.35,2323.07,1307.1,46.19,73.59,48.63,57.33,72.07
2011-02-04,2011,1348.96,29.12,29.4,134.62,4.31,89.03,1.36,1.61,12092.15,5055.67,2338.2,1310.87,46.32,73.14,47.58,56.97,72.77
2011-02-07,2011,1352.17,29.41,29.13,134.62,4.1,87.48,1.36,1.61,12161.63,5070.71,2349.2,1319.05,45.97,74.17,47.8,57.15,72.04
2011-02-08,2011,1364.04,30.33,29.26,134.62,4.04,86.94,1.36,1.61,12233.15,5085.07,2363.61,1324.57,46.13,76.63,48.34,58.27,73.8
2011-02-09,2011,1363.58,30.19,29.1,134.62,4.04,86.71,1.37,1.61,12239.89,5096.19,2360.95,1320.88,44.89,75.18,47.89,57.88,72.79
2011-02-10,2011,1363.47,30.18,29.16,134.62,3.99,86.73,1.36,1.61,12229.29,5167.67,2364.35,1321.87,44.81,74.09,47.89,56.98,72.9
2011-02-11,2011,1356.71,29.91,30.14,134.62,3.91,85.58,1.35,1.6,12273.26,5235.51,2379.15,1329.15,44.4,74.27,47.74,56.88,72.16
2011-02-14,2011,1361.5,30.57,29.36,134.62,3.92,84.81,1.35,1.6,12268.19,5217.9,2385.6,1332.32,44.68,75.9,48.42,57.19,73.46
2011-02-15,2011,1373.9,30.75,29.05,134.62,3.98,84.32,1.35,1.61,12226.64,5231.04,2381.92,1328.01,43.99,73.69,49.1,58.04,75.53
2011-02-16,2011,1376.0,30.68,29.25,134.62,3.92,84.99,1.36,1.61,12288.17,5285.52,2397.94,1336.32,44.14,73.45,49.21,57.97,76.46
2011-02-17,2011,1385.22,31.75,29.75,134.62,3.87,86.36,1.36,1.62,12318.14,5298.1,2397.57,1340.43,43.45,73.26,49.8,58.96,72.79
2011-02-18,2011,1390.45,32.65,30.19,134.62,3.88,86.2,1.37,1.62,12391.25,5296.2,2392.47,1343.01,42.63,71.54,49.15,58.5,71.14
2011-02-21,2011,1406.59,33.88,29.695,134.62,3.875,89.88499999999999,1.37,1.62,12302.02,5194.715,2357.665,1329.225,41.82,70.46000000000001,48.655,58.33,70.21000000000001
2011-02-22,2011,1398.9,33.05,29.2,134.62,3.87,93.57,1.37,1.61,12212.79,5093.23,2322.86,1315.44,41.01,69.38,48.16,58.16,69.28
2011-02-23,2011,1411.55,33.52,29.05,134.62,3.9,98.1,1.37,1.62,12105.78,4986.21,2300.94,1307.4,41.7,68.53,49.11,59.11,71.5
2011-02-24,2011,1402.3,32.13,28.75,134.62,3.79,97.28,1.38,1.61,12068.5,5008.45,2313.31,1306.1,41.78,68.12,48.41,54.76,68.93
